Identification Brand,Identification Model,Identification Variant,Identification Year,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi On Road Price,Pricing Delhi Resale Value,Pricing Delhi Insurance Cost,Engine Cc,Engine Cylinders,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Engine Top Speed,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Efficiency Tank Capacity,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Dimensions Turning Radius,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Features Sunroof,Features Ventilated Seats,Features Cruise Control,Features Keyless Entry,Features Touchscreen Inch,Features 360 Camera,Features Wireless Charging,Features Connected Tech,Features Led Lights,Features Alloy Wheels,Warranty Years,Warranty Km,Warranty Service Km
Maruti Suzuki,Brezza,LXi CNG,2025,Compact SUV,5,Sub-4 Meter SUV,955000,1085000,Excellent,35000,1462,4,Petrol/CNG,FALSE,86,121,Manual,5,FWD,15,145,CNG,25.51,20,22,55,3995,1790,1685,2500,200,1210,200,5.2,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Brezza,VXi CNG,2025,Compact SUV,5,Sub-4m Compact SUV,1025000,1150000,Excellent,30000,1462,4,Petrol,FALSE,87,121,Manual,5,FWD,13.5,150,CNG,26.5,22,25,48,3995,1790,1685,2500,200,1220,200,5.2,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Brezza,ZXi CNG,2025,SUV,5,Compact SUV,1235000,1385000,Excellent,35000,1462,4,Petrol/CNG,FALSE,86,105,Manual,5,FWD,14.5,145,CNG,25.5,22,24,40,3995,1790,1680,2500,200,1280,200,5.2,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ertiga,LXi,2025,MPV,7,Compact MPV,890000,1010000,Excellent,28000,1462,4,Petrol,FALSE,103,137,Manual,5,FWD,13.5,165,Petrol,20.51,14,18,45,4395,1735,1690,2740,185,1135,209,5.2,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Ertiga,VXi,2025,MPV,7,Compact MPV,1020000,1180000,Excellent,35000,1462,4,Hybrid,FALSE,103,137,Manual,5,FWD,13.5,155,Petrol,20.5,16,18,45,4395,1735,1690,2740,185,1180,209,5.2,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Maruti Suzuki,Ertiga,ZXi,2025,MPV,7,Compact MPV,1180000,1390000,Excellent,35000,1462,4,Mild Hybrid,FALSE,103,137,Manual,5,FWD,12.5,165,Petrol,20.51,15,18,45,4395,1735,1690,2740,185,1170,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ertiga,ZXi Plus,2025,MPV,7,Compact MPV,1300000,1510000,Excellent,35000,1462,4,Mild Hybrid,FALSE,103,137,Automatic,6,FWD,13,165,Petrol,20.3,15,18,45,4395,1735,1690,2740,185,1200,209,5.2,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ertiga,VXi AT,2025,MPV,7,Compact MPV,1150000,1320000,Strong,45000,1462,4,Petrol,FALSE,101,137,Automatic,6,FWD,13.5,165,Petrol,20.3,14.5,18,45,4395,1735,1690,2740,185,1200,209,5.2,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Maruti Suzuki,Ertiga,ZXi AT,2025,MPV,7,Compact MPV,1215000,1410000,Excellent,35000,1462,4,Mild Hybrid,FALSE,102,137,Automatic,6,FWD,13.5,165,Petrol,20.3,13.5,17.5,45,4395,1735,1690,2740,185,1190,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ertiga,ZXi Plus AT,2025,MPV,7,Compact MPV,1300000,1510000,Good,45000,1462,4,Mild Hybrid,FALSE,103,137,Automatic,6,FWD,13.5,165,Petrol,20.5,15,18,45,4395,1735,1690,2740,185,1200,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ertiga,VXi CNG,2025,MPV,7,Compact MPV,1135000,1290000,Excellent,35000,1462,4,Petrol,FALSE,87,121,Manual,5,FWD,15.5,145,CNG,26.11,21,24.5,45,4395,1735,1690,2740,185,1220,209,5.2,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Maruti Suzuki,Ertiga,ZXi CNG,2025,MPV,7,Compact MPV,1220000,1403000,Excellent,36600,1462,4,Petrol/CNG,FALSE,87,105,Manual,5,FWD,14.5,150,CNG,27,21,25,45,4395,1735,1690,2740,185,1230,209,5.2,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Eeco,5 Seater Std,2025,MPV,5,MUV,545000,615000,Excellent,25000,1196,4,Petrol,FALSE,80,104,Manual,5,RWD,16.5,130,Petrol,19.71,15,18,32,3675,1475,1825,2350,160,940,540,4.5,FALSE,0,0,0,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Eeco,7 Seater Std,2025,MPV,7,Entry-level Van,610000,705000,Excellent,18500,1196,4,Petrol,FALSE,80,104,Manual,5,RWD,15.5,135,Petrol,20.2,14.5,17,32,3675,1475,1825,2350,160,980,150,4.6,FALSE,0,0,0,0,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Eeco,5 Seater AC,2025,MPV,5,Entry-Level Utility,580000,640000,Excellent,20000,1196,4,Petrol,FALSE,80,104,Manual,5,RWD,18,135,Petrol,20,15,18,32,3675,1475,1825,2350,160,960,540,4.5,FALSE,0,0,0,0,0,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Eeco,5 Seater AC CNG,2025,MPV,5,Entry-Level Utility Vehicle,720000,830000,Excellent,25000,1196,4,Petrol/CNG,FALSE,64,85,Manual,5,RWD,18,125,CNG,26.78,22,25,32,3675,1475,1825,2350,160,975,50,4.5,FALSE,0,0,0,0,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Ignis,Sigma,2025,Hatchback,5,Compact Hatchback,610000,680000,Excellent,25000,1197,4,Petrol,FALSE,82,113,Manual,5,FWD,12,155,Petrol,20.89,16.5,19,32,3700,1690,1595,2435,180,840,260,4.7,FALSE,0,0,0,0,3,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Ignis,Delta,2025,Hatchback,5,Compact Hatchback,635000,730000,Excellent,30000,1197,4,Petrol,FALSE,83,113,Manual,5,FWD,12.5,155,Petrol,20.89,15.5,18.5,32,3700,1690,1595,2435,180,865,260,4.7,FALSE,0,0,0,0,3,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Ignis,Zeta,2025,Hatchback,5,Compact Hatchback,735000,835000,Good,32000,1197,4,Petrol,FALSE,83,113,Manual,5,FWD,12,155,Petrol,20.89,16.5,19,32,3700,1690,1595,2435,180,840,260,4.7,FALSE,0,0,0,0,3,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Ignis,Alpha,2025,Hatchback,5,Compact Crossover,850000,985000,Excellent,35000,1197,4,Petrol,FALSE,90,113,AMT,5,FWD,12.5,155,Petrol,21.5,16.5,19,32,3700,1690,1595,2435,180,920,260,4.7,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ignis,Delta AGS,2025,Hatchback,5,Compact Hatchback,670000,780000,Excellent,30000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13.5,155,Petrol,20.89,16,19.5,32,3700,1690,1595,2435,180,860,260,4.7,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Ignis,Zeta AGS,2025,Hatchback,5,Compact Crossover,745000,840000,Excellent,25000,1197,4,Petrol,FALSE,89,113,Automatic,5,FWD,12.5,155,Petrol,20.89,16.5,19,32,3700,1690,1595,2435,180,865,260,4.7,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Ignis,Alpha AGS,2025,Hatchback,5,Compact Hatchback,780000,900000,Strong,35000,1197,4,Petrol,FALSE,83,113,AMT,5,FWD,12.5,155,Petrol,20.89,16,19,32,3700,1690,1595,2435,180,865,260,4.7,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Baleno,Sigma,2025,Hatchback,5,Premium Hatchback,695000,780000,Strong,25500,1197,4,Petrol,FALSE,88,113,Manual,5,FWD,12,165,Petrol,22.3,16.5,20,37,3990,1745,1500,2520,170,920,318,4.85,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Baleno,Delta,2025,Hatchback,5,Premium Hatchback,850000,980000,Excellent,30000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,12,165,Petrol,22.9,17,20,37,3990,1745,1500,2520,170,950,318,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Baleno,Zeta,2025,Hatchback,5,Premium Hatchback,900000,1053000,Excellent,45000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,11.5,170,Petrol,22.9,17.5,20,37,3990,1745,1500,2520,170,950,318,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Baleno,Alpha,2025,Hatchback,5,Premium Hatchback,955000,1085000,Strong,35000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13,165,Petrol,22.9,17.5,20,37,3990,1745,1500,2520,170,950,318,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Baleno,Delta AGS,2025,Hatchback,5,Premium Hatchback,910000,1035000,Excellent,35000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13,155,Petrol,22.9,18,21.5,37,3990,1745,1500,2520,170,960,318,4.9,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Baleno,Zeta AGS,2025,Hatchback,5,Premium Hatchback,960000,1100000,Excellent,35000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13.5,155,Petrol,22.9,17.5,21,37,3990,1745,1500,2520,170,975,318,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Baleno,Alpha AGS,2025,Hatchback,5,Premium Hatchback,1010000,1160000,Excellent,40400,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,12.5,155,Petrol,22.9,17.5,20,37,3990,1745,1500,2520,170,960,318,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Baleno,Delta CNG,2025,Hatchback,5,Premium Hatchback,870000,980000,Excellent,35000,1197,4,Petrol,FALSE,76,99,Manual,5,FWD,15,155,CNG,31,24,28,55,3990,1745,1500,2520,170,1060,110,4.85,FALSE,0,0,0,0,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Baleno,Zeta CNG,2025,Hatchback,5,Premium Hatchback,975000,1100000,Excellent,35000,1197,4,Petrol,FALSE,77,99,Manual,5,FWD,15.5,150,CNG,30.61,22,27,37,3990,1745,1500,2520,170,1050,140,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Fronx,Sigma 1.2,2025,Crossover,5,Compact SUV,770000,875000,Excellent,30000,1197,4,Petrol,FALSE,88,113,Manual,5,FWD,13,160,Petrol,21.79,17,19.5,37,3995,1765,1550,2520,190,990,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Fronx,Delta 1.2,2025,Crossover,5,Sub-Compact SUV,875000,995000,Excellent,35000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,13,165,Petrol,21.79,16,19,37,3995,1765,1550,2520,190,1015,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Fronx,Delta Plus 1.2,2025,Crossover,5,Compact SUV,900000,1050000,Excellent,40000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,12.5,165,Petrol,21.79,15,18,37,3995,1765,1550,2520,190,1040,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Fronx,Delta Plus Turbo,2025,Crossover,5,B-Segment Crossover,1020000,1170000,Excellent,45000,998,3,Petrol,TRUE,99,148,Automatic,6,FWD,11.5,175,Petrol,20,16,18,37,3995,1765,1550,2520,190,1080,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Fronx,Zeta Turbo,2025,Crossover,5,Subcompact SUV,1120000,1300000,Excellent,45000,998,3,Petrol,TRUE,100,148,Manual,5,FWD,10.5,175,Petrol,21.5,15,19,37,3995,1765,1550,2520,190,1050,308,4.9,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Fronx,Alpha Turbo,2025,Crossover,5,Compact Crossover,1350000,1550000,Strong,35000,998,3,Petrol,TRUE,100,148,Automatic,6,FWD,11,175,Petrol,20.01,14.5,18.5,37,3995,1765,1550,2520,190,1150,308,4.9,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Fronx,Zeta Turbo AT,2025,Crossover,5,Sub-Compact SUV,1180000,1350000,Excellent,40000,998,3,Petrol,TRUE,99,147,Automatic,6,FWD,11.4,170,Petrol,20,14.5,17.5,37,3995,1765,1550,2520,190,1120,308,4.9,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Fronx,Alpha Turbo AT,2025,Crossover,5,Sub-4m Compact Crossover,1190000,1350000,Excellent,45000,998,3,Petrol,TRUE,100,148,Automatic,6,FWD,10.5,175,Petrol,20,14,18,37,3995,1765,1550,2520,190,1110,308,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Fronx,Sigma CNG,2025,Compact SUV,5,C1-Segment Crossover,888000,1015000,Excellent,38000,1197,4,Petrol/CNG,FALSE,77,98,Manual,5,FWD,16.5,145,CNG,28.51,23,26,55,3995,1765,1550,2520,170,1160,55,4.9,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Fronx,Delta CNG,2025,Crossover,5,Compact SUV,880000,1015000,Excellent,44000,1197,4,Petrol,FALSE,76,98,Manual,5,FWD,16,145,CNG,28.51,23,25,37,3995,1765,1550,2520,190,1080,150,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Ciaz,Sigma,2025,Sedan,5,C-Segment,970000,1090000,Good,35000,1462,4,Mild Hybrid,FALSE,103,138,Manual,5,FWD,11.5,175,Petrol,20.6,15,18,43,4490,1730,1485,2650,170,1100,510,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,40000,10000
Maruti Suzuki,Ciaz,Delta,2025,Sedan,5,C-Segment,1150000,1300000,Good,46000,1462,4,Mild Hybrid,FALSE,103,138,Manual,5,FWD,12.5,180,Petrol,20.6,14.5,17.5,43,4490,1730,1485,2650,170,1130,510,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ciaz,Zeta,2025,Sedan,5,C-Segment Sedan,1060000,1220000,Excellent,35000,1462,4,Mild Hybrid,FALSE,103,137,Manual,5,FWD,12,175,Petrol,20.65,14.5,18.5,43,4490,1730,1485,2650,170,1130,510,5.4,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ciaz,Alpha,2025,Sedan,5,C-Segment,1250000,1450000,Strong,45000,1462,4,Mild Hybrid,FALSE,103,138,Automatic,6,FWD,12,180,Petrol,20.3,15,18,43,4490,1730,1485,2650,170,1130,510,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ciaz,Delta AT,2025,Sedan,5,C-Segment,1180000,1390000,Strong,47000,1462,4,Mild Hybrid,FALSE,103,138,Automatic,4,FWD,13.5,175,Petrol,20,14.5,18,43,4490,1730,1485,2650,170,1130,510,5.4,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Ciaz,Zeta AT,2025,Sedan,5,C-Segment,1180000,1380000,Strong,35000,1462,4,Petrol,FALSE,103,137,Automatic,6,FWD,12.5,175,Petrol,20.3,14.5,18,43,4490,1730,1485,2650,170,1130,510,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,Ciaz,Alpha AT,2025,Sedan,5,Mid-size Sedan,1300000,1510000,Strong,55000,1462,4,Mild Hybrid,FALSE,103,138,Automatic,4,FWD,12.5,175,Petrol,20.3,14.5,18,43,4490,1730,1485,2650,170,1130,510,5.4,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,XL6,Zeta,2025,MPV,6,C-Segment MPV,1205000,1385000,Excellent,50000,1462,4,Mild Hybrid,FALSE,103,137,Manual,5,FWD,12.5,165,Petrol,20.9,14.5,17.5,45,4445,1775,1755,2740,185,1200,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,XL6,Alpha,2025,MPV,6,Premium MUV,1380000,1580000,Excellent,45000,1462,4,Mild Hybrid,FALSE,103,137,Automatic,6,FWD,13,165,Petrol,20.2,14.5,17,45,4445,1775,1700,2740,180,1200,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,XL6,Alpha Plus,2025,MPV,6,C-Segment MPV,1365000,1570000,Excellent,41000,1462,4,Mild Hybrid,FALSE,103,137,Automatic,6,FWD,12.5,165,Petrol,20.2,16,18.5,45,4445,1775,1700,2740,185,1230,209,5.2,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,XL6,Zeta AT,2025,MPV,6,Premium MUV,1315000,1495000,Excellent,46000,1462,4,Mild Hybrid,FALSE,103,137,Automatic,6,FWD,12.5,165,Petrol,20.27,13.5,17.5,45,4445,1775,1755,2740,185,1230,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,XL6,Alpha AT,2025,MPV,6,Premium MPV/Crossover,1350000,1580000,Strong,45000,1462,4,Mild Hybrid,FALSE,103,137,Automatic,6,FWD,12.5,170,Petrol,20.27,14.5,18,45,4445,1775,1755,2740,185,1200,209,5.2,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,XL6,Alpha Plus AT,2025,MPV,6,Premium MPV,1350000,1580000,Excellent,45000,1462,4,Mild Hybrid,FALSE,101,137,Automatic,6,FWD,13.5,165,Petrol,20.3,14,17.5,45,4445,1775,1755,2740,185,1225,209,5.2,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Maruti Suzuki,XL6,Zeta CNG,2025,MPV,6,Premium MPV,1315000,1515000,Excellent,45000,1462,4,Petrol,FALSE,87,121,Manual,5,FWD,14.5,150,CNG,26.3,22,25,60,4445,1775,1755,2740,185,1250,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,2,40000,10000
Maruti Suzuki,Grand Vitara,Sigma,2025,SUV,5,Mid-Size SUV,1120000,1320000,Excellent,35000,1462,4,Mild Hybrid,FALSE,101,137,Manual,5,FWD,12,170,Petrol,21.11,16,19,45,4345,1795,1645,2600,210,1185,373,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,TRUE,FALSE,2,40000,10000
Maruti Suzuki,Grand Vitara,Delta,2025,SUV,5,Compact SUV,1250000,1450000,Strong,45000,1462,4,Mild Hybrid,FALSE,101,137,Manual,5,FWD,12.5,165,Petrol,21.11,15,19,45,4345,1795,1645,2600,210,1200,373,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
